date,rmse,NIIEE_1,NIIEE_2,NIIEE_3,NIIEE_4,NIIEE_5,NIIEE_6,target_area0,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,forecast_area0,forecast_area1,forecast_area2,forecast_area3,forecast_area4,forecast_area5,forecast_area6
2022-06-15,1.4495183732113115,168.54487934687342,181.8360935810127,165.83564235239592,144.52875671781567,126.35713513402625,11.622608263578702,1574806.0,168022.0,99190.0,80026.0,119928.0,782495.0,30231.0,1937871.0,196173.0,53945.0,26660.0,69900.0,564694.0,5455.0
2022-06-20,0.8815941850695403,93.53718516585126,78.31630687994951,79.34751339084312,94.80435334124628,99.714067135252,5.693700927396871,1683832.0,169964.0,112409.0,83516.0,75243.0,701574.0,28160.0,1493852.0,238431.0,127403.0,49725.0,98850.0,820411.0,26026.0
2022-06-21,1.1702692668592587,137.67385827626708,111.31881263720352,107.07314148363263,102.74169919564616,115.53977797488297,10.679438529678201,1730853.0,155062.0,102235.0,68505.0,68486.0,701998.0,27559.0,1927843.0,104374.0,52245.0,32753.0,54869.0,670921.0,11693.0
2022-06-22,1.0479897663519233,96.08691884287765,86.36733375949589,82.26395263022978,92.25141175793465,100.1312345772775,7.799127843257935,1799369.0,154653.0,106017.0,55088.0,28082.0,686124.0,25365.0,1803255.0,123524.0,62166.0,38341.0,58304.0,760387.0,8721.0
2022-06-27,2.3978794227136673,340.777879881284,362.4868834305326,366.5050937516875,359.7688700501462,335.5169147001939,12.061013416890747,1811696.0,166865.0,91562.0,36194.0,36627.0,686729.0,25025.0,1064195.0,119286.0,83130.0,51592.0,92302.0,1396716.0,47477.0
2022-06-28,1.0752376274745752,107.61130159833564,91.97899137159418,102.27838990979497,106.72815870908816,91.74515148061091,8.419598249519778,1865065.0,116128.0,90903.0,38859.0,34173.0,685463.0,24107.0,1804202.0,104448.0,61036.0,53865.0,68115.0,753906.0,9126.0
2022-06-29,2.337939332456629,296.83023827451336,308.46903426612516,300.960185672126,296.20544205233324,275.4673704143943,12.88153140835606,1838042.0,140131.0,69467.0,46599.0,51650.0,688051.0,20758.0,1102154.0,111954.0,94299.0,61611.0,106688.0,1331594.0,46398.0
2022-07-04,2.102042240360128,238.4312287781853,249.14908199007564,240.13775084080928,239.83639215051375,231.91316991816075,12.837173897158694,1821625.0,200832.0,57944.0,39496.0,67383.0,653292.0,14126.0,1261519.0,184306.0,87329.0,32684.0,72303.0,1178352.0,38205.0
2022-07-05,1.101288733490687,87.46657679809584,75.25215733228897,70.20229102662374,69.42754531929637,67.18926807817488,4.8941793111451615,1934123.0,105585.0,61678.0,39249.0,61841.0,638520.0,13702.0,2082509.0,142387.0,33442.0,27927.0,45456.0,522531.0,446.0
2022-07-06,2.2725504065067716,282.5446980759349,287.985450880648,269.0210645786018,260.1140934338017,265.36017920256677,15.877577832022695,1841590.0,151317.0,61210.0,50452.0,83347.0,652977.0,13805.0,1119915.0,154477.0,112206.0,61697.0,143059.0,1214488.0,48856.0
2022-07-11,2.205236773758929,311.7297233311202,346.82800187949425,333.3188837054131,322.5350178599395,302.59443752437437,16.69389671221269,1819150.0,222946.0,76364.0,49673.0,60079.0,613899.0,12587.0,1170121.0,156718.0,99971.0,68057.0,104160.0,1213035.0,42636.0
2022-07-12,2.491792561011851,401.07652840979165,459.4364122238572,435.59686436978376,427.2531254839399,410.31723336953746,19.98475386101422,1820361.0,252421.0,68123.0,43355.0,50662.0,608114.0,11662.0,1040565.0,140118.0,116151.0,58180.0,83761.0,1366630.0,49293.0
2022-07-13,1.7311879137805855,244.51267606783216,266.0295995654584,249.93763940449975,241.0962078084247,223.68693940507828,11.57151292918567,1860719.0,233103.0,54591.0,44106.0,65420.0,585129.0,11630.0,1425109.0,182840.0,85364.0,56640.0,94241.0,981659.0,28845.0
2022-07-18,2.164872267634959,426.0168587135927,433.16293814722434,383.49768608348427,363.61965563274714,333.43594941614333,14.981036246381018,1950684.0,210872.0,46473.0,32284.0,44744.0,560899.0,8742.0,1237221.0,191062.0,126686.0,65252.0,97953.0,1116120.0,20404.0
2022-07-19,0.6210396002602271,96.23859960642787,59.1265867830893,58.295331896792085,61.508301410285725,61.86464656922348,3.502866397821434,1976966.0,193745.0,62416.0,23457.0,42410.0,550298.0,5406.0,2087561.0,85777.0,50804.0,36501.0,56629.0,537379.0,47.0
2022-07-20,0.8932821829814476,102.18886240749553,110.48348569784767,98.63665104757962,88.66103467718315,77.59464057484679,5.604459663792279,2009795.0,157901.0,62980.0,30277.0,45001.0,544095.0,4649.0,1856110.0,147698.0,80664.0,55537.0,82603.0,624109.0,7977.0
2022-07-25,2.4588375833818557,637.4539450996185,636.6985203772746,604.7367343226207,595.7916301928083,544.4001089718547,29.177808231750227,2041387.0,144054.0,70535.0,48451.0,39670.0,506610.0,3991.0,1203478.0,143115.0,120037.0,64844.0,113836.0,1169418.0,39970.0
2022-07-26,1.0749099975053222,187.48717677788602,136.32297365503624,127.30289394543415,124.29728264241453,112.54164223498853,6.271535809605308,2048768.0,172758.0,43849.0,27471.0,42987.0,515002.0,3863.0,1831305.0,186604.0,67060.0,47883.0,71538.0,638802.0,11506.0
2022-07-27,2.6069478396569443,696.1263152770307,650.2440059240521,603.2996060767916,575.6016564252668,530.0091949942761,27.673966962944256,2102267.0,108846.0,45327.0,31407.0,46272.0,516708.0,3871.0,1086350.0,175808.0,113867.0,71829.0,114507.0,1250335.0,42002.0
2022-08-01,2.2659456083010823,602.5239065341461,553.1296174241688,479.81660990735395,451.8680145689358,410.52636065592714,24.730246352783833,2100196.0,131252.0,20104.0,34176.0,45941.0,521780.0,1249.0,1253796.0,229531.0,138291.0,73693.0,96238.0,1027866.0,35283.0
2022-08-02,2.5696639342352263,721.336944962949,717.6049233797801,667.5375507048243,644.1309443061041,577.0234932354535,37.866231583886275,2100196.0,135649.0,18546.0,40101.0,37118.0,521988.0,1100.0,1179399.0,140409.0,83384.0,69184.0,122736.0,1210655.0,48931.0
2022-08-03,2.4225882743004967,699.0123194872165,694.7504141524837,620.2164021467316,615.8663473468212,510.9474573075624,34.874839782735684,2060864.0,179912.0,22570.0,34594.0,39738.0,515759.0,1261.0,1210750.0,174506.0,119036.0,39693.0,171096.0,1095968.0,43649.0
